"";"Kcal";"Prot";"Fats"
"cereals_potatoes";807,771559976564;27,113345959233;5,58527623766931
"excluded";0;0;0
"veg_legumes";128,404565405914;5,83318690429042;7,61709766622501
"fruits";72,7577698504862;0,758107661641562;0,526113485912013
"alcohol_sugar";606,869395219385;4,52969348727617;0,713846836410625
"veg_oils";435,388278510347;0;49,2520677047904
"milk";409,834723393169;21,8871223236122;20,4348876072238
"meat_fish_eggs";706,496296442618;31,6468956148626;63,2453543903422
"Sum";3167,52258879848;91,768351950916;147,374643928573
